hour_of_day,day_of_week,is_weekend,month,day_of_month,temperature,precipitation,weather_condition,humidity,wind_speed,line_number,vehicle_type,vehicle_number,brigade,route_segment,direction,stop_name,planned_travel_time_min,delay_minutes,delay_category,delay_ratio,is_delayed
19,0,False,11,23,17.5,0.1,sunny,46,1.9,50,tramwaj,HG924,52-05,Borek Fałęcki–Kopiec Wandy,Pleszów,Salwator 01,25,0.6,on_time,0.02461,False
16,5,True,9,27,27.2,0.2,rain,36,5.1,78,tramwaj,RZ174,08-03,Salwator–Krowodrza Górka,Krowodrza G. P+R,Dworzec Towarowy 01,30,6.6,significant_delay,0.221486,True
21,4,False,11,3,7.2,0.9,snow,66,2.1,4,tramwaj,RZ525,62-08,Mały Płaszów–Cichy Kącik,Salwator,Os. Piastów 01,20,4.6,moderate_delay,0.231935,True
21,4,False,10,22,16.0,0.2,sunny,72,3.8,72,tramwaj,HG448,78-03,Nowy Bieżanów–Krowodrza,Bronowice Małe,Górka Narodowa P+R 01,40,0.8,on_time,0.01929,False
15,4,False,11,2,5.7,0.4,rain,59,1.0,77,tramwaj,RF982,41-06,Salwator–Krowodrza Górka,Krowodrza G. P+R,Borek Fałęcki 01,40,3.8,moderate_delay,0.09437,True
6,1,False,2,11,15.4,0.0,sunny,36,2.1,52,tramwaj,RG233,48-09,Rondo Grunwaldzkie–Czerwone Maki,Salwator,Pleszów 01,30,0.0,on_time,0.0,False
15,0,False,9,18,20.8,0.3,sunny,88,2.2,72,tramwaj,RY426,31-08,Salwator–Krowodrza Górka,Os.Piastów,Mały Płaszów P+R 01,40,2.1,slight_delay,0.052837,False
22,2,False,4,3,14.7,0.9,sunny,82,0.3,5,tramwaj,RY373,58-04,Kurdwanów–Pleszów,Rondo Hipokratesa,Borek Fałęcki 01,25,0.6,on_time,0.025104,False
22,0,False,3,21,22.7,0.9,sunny,58,0.0,5,tramwaj,RP199,07-05,Rondo Hipokratesa–Nowy Bieżanów,Os.Piastów,Mały Płaszów P+R 01,20,0.0,on_time,0.0,False
5,5,True,3,23,5.3,0.5,rain,55,1.1,4,tramwaj,RG984,79-07,Bronowice–Borek Fałęcki,Mały Płaszów P+R,Pleszów 01,20,0.5,on_time,0.023481,False
7,0,False,4,22,19.1,0.3,snow,43,4.6,1,tramwaj,HG986,21-06,Bronowice–Borek Fałęcki,Kurdwanów P+R,Rondo Hipokratesa 02,30,4.1,moderate_delay,0.136312,True
9,5,True,9,16,26.6,0.6,rain,32,0.2,78,tramwaj,RF294,21-08,Czerwone Maki–Os.Piastów,Kurdwanów P+R,Rondo Hipokratesa 02,30,0.0,on_time,0.0,False
5,1,False,1,24,10.6,1.2,rain,90,0.4,76,tramwaj,RZ610,40-08,Nowy Bieżanów–Krowodrza,Salwator,Bronowice Małe 01,20,3.3,moderate_delay,0.165922,True
12,6,True,4,4,21.0,2.2,sunny,83,4.3,1,tramwaj,HY192,51-09,Kurdwanów–Pleszów,Mały Płaszów P+R,Mały Płaszów P+R 01,40,2.8,slight_delay,0.07123,False
22,5,True,4,10,24.5,0.0,sunny,38,2.1,52,tramwaj,RZ346,28-10,Nowy Bieżanów–Krowodrza,Czerwone Maki P+R,Rondo Grunwaldzkie 01,40,0.0,on_time,0.0,False
5,1,False,8,9,24.1,0.0,rain,76,0.3,1,tramwaj,RF149,07-05,Górka Narodowa–Czerwone Maki,Nowy Bieżanów P+R,Mały Płaszów P+R 01,25,3.4,moderate_delay,0.137445,True
5,1,False,3,14,24.2,1.6,sunny,32,0.2,76,tramwaj,RZ711,61-05,Rondo Hipokratesa–Nowy Bieżanów,Mały Płaszów P+R,Mały Płaszów P+R 01,20,0.0,on_time,0.0,False
17,0,False,1,27,29.4,1.2,cloudy,66,0.2,1,tramwaj,HY967,14-07,Salwator–Krowodrza Górka,Rondo Hipokratesa,Pleszów 01,20,1.9,slight_delay,0.092523,False
23,3,False,4,24,22.7,0.0,rain,72,5.0,78,tramwaj,RP370,47-07,Kurdwanów–Pleszów,Borek Fałęcki,Górka Narodowa P+R 01,45,0.0,on_time,0.0,False
13,2,False,1,12,5.0,1.0,sunny,30,1.2,14,tramwaj,RF146,52-01,Salwator–Krowodrza Górka,Salwator,Pleszów 01,25,1.8,slight_delay,0.070485,False
5,2,False,6,8,35.6,0.1,sunny,62,4.9,10,tramwaj,HG471,71-05,Bronowice–Borek Fałęcki,Krowodrza G. P+R,Bronowice Małe 01,45,0.0,on_time,0.0,False
10,5,True,11,16,5.6,1.0,fog,42,3.9,8,tramwaj,RY495,65-08,Rondo Grunwaldzkie–Czerwone Maki,Krowodrza G. P+R,Borek Fałęcki 01,30,0.6,on_time,0.021639,False
16,0,False,9,18,28.5,0.3,sunny,75,8.2,24,tramwaj,HL945,80-10,Borek Fałęcki–Kopiec Wandy,Nowy Bieżanów P+R,Bronowice Małe 01,45,0.7,on_time,0.016529,False
14,0,False,9,2,19.9,0.7,sunny,78,0.8,3,tramwaj,RY231,13-07,Nowy Bieżanów–Krowodrza,Czerwone Maki P+R,Górka Narodowa P+R 01,30,0.0,on_time,0.0,False
17,2,False,1,17,9.4,1.0,rain,36,2.6,8,tramwaj,RF913,44-09,Górka Narodowa–Czerwone Maki,Kurdwanów P+R,Rondo Grunwaldzkie 01,20,3.3,moderate_delay,0.167063,True
6,1,False,5,15,21.1,0.3,fog,65,1.7,1,tramwaj,RF873,19-04,Górka Narodowa–Czerwone Maki,Kurdwanów P+R,Bronowice Małe 01,30,1.8,slight_delay,0.059132,False
19,2,False,7,18,28.0,0.2,cloudy,48,4.3,20,tramwaj,RG612,06-01,Kurdwanów–Pleszów,Krowodrza G. P+R,Pleszów 01,30,4.3,moderate_delay,0.143574,True
5,3,False,1,5,14.4,0.3,rain,76,0.0,77,tramwaj,HY240,43-08,Jarzębiny–Krowodrza,Salwator,Teatr Słowackiego 01,45,2.1,slight_delay,0.047611,False
18,5,True,10,16,17.2,0.5,rain,48,0.4,52,tramwaj,RZ252,78-09,Czerwone Maki–Os.Piastów,Mały Płaszów P+R,Salwator 01,30,3.6,moderate_delay,0.119252,True
12,5,True,4,11,21.4,1.8,rain,57,1.7,52,tramwaj,RP435,79-06,Rondo Grunwaldzkie–Czerwone Maki,Salwator,Nowy Bieżanów P+R 01,25,2.2,slight_delay,0.089297,False
23,1,False,9,2,30.2,0.2,sunny,38,3.4,9,tramwaj,RP502,79-05,Kurdwanów–Pleszów,Os.Piastów,Teatr Słowackiego 01,45,0.9,on_time,0.019428,False
10,1,False,4,16,15.4,0.4,cloudy,86,8.1,76,tramwaj,RF619,66-09,Bronowice–Borek Fałęcki,Nowy Bieżanów P+R,Borek Fałęcki 01,20,1.1,slight_delay,0.057305,False
5,4,False,5,26,29.5,0.7,cloudy,74,1.5,3,tramwaj,RZ825,73-05,Bronowice–Borek Fałęcki,Mały Płaszów P+R,Mały Płaszów P+R 01,20,0.0,on_time,0.0,False
19,6,True,7,19,33.0,0.6,sunny,89,6.2,18,tramwaj,RZ935,03-06,Borek Fałęcki–Kopiec Wandy,Pleszów,Mały Płaszów P+R 01,20,3.1,moderate_delay,0.155491,True
16,6,True,1,16,8.7,0.8,sunny,60,2.5,76,tramwaj,RF789,15-07,Rondo Grunwaldzkie–Czerwone Maki,Pleszów,Borek Fałęcki 01,25,1.5,slight_delay,0.059236,False
22,0,False,9,24,33.8,0.5,sunny,92,0.9,72,tramwaj,HL915,04-10,Czerwone Maki–Os.Piastów,Nowy Bieżanów P+R,Bronowice Małe 01,25,1.1,slight_delay,0.044004,False
16,2,False,11,12,11.7,0.2,sunny,33,0.1,50,tramwaj,RZ371,75-10,Kurdwanów–Pleszów,Borek Fałęcki,Górka Narodowa P+R 01,45,1.3,slight_delay,0.029778,False
18,0,False,3,26,11.2,0.6,cloudy,80,4.0,76,tramwaj,HG838,07-10,Salwator–Krowodrza Górka,Górka Narodowa P+R,Krowodrza Górka P+R 03,45,1.6,slight_delay,0.036365,False
12,2,False,11,5,6.2,0.2,rain,85,2.0,9,tramwaj,RZ274,68-10,Rondo Grunwaldzkie–Czerwone Maki,Rondo Hipokratesa,Os. Piastów 01,25,0.0,on_time,0.0,False
13,6,True,2,8,16.4,0.3,sunny,81,0.5,78,tramwaj,RG251,32-01,Bronowice–Borek Fałęcki,Bronowice Małe,Os. Piastów 01,30,0.8,on_time,0.026908,False
7,6,True,6,3,27.1,0.2,sunny,56,3.2,78,tramwaj,RY295,03-08,Bronowice–Borek Fałęcki,Borek Fałęcki,Rondo Hipokratesa 02,40,0.0,on_time,0.0,False
7,1,False,1,19,14.2,0.5,rain,54,3.3,50,tramwaj,RF528,20-07,Os.Piastów–Pleszów,Mały Płaszów P+R,Salwator 01,30,3.2,moderate_delay,0.106703,True
5,0,False,9,26,37.6,0.6,rain,49,0.8,72,tramwaj,HG520,65-10,Mały Płaszów–Cichy Kącik,Borek Fałęcki,Kurdwanów P+R 03,25,3.0,moderate_delay,0.121333,True
5,3,False,4,5,19.6,0.1,sunny,90,0.9,52,tramwaj,RZ993,08-03,Nowy Bieżanów–Krowodrza,Nowy Bieżanów P+R,Os. Piastów 01,45,0.0,on_time,0.0,False
21,0,False,1,24,12.1,1.0,snow,58,0.8,77,tramwaj,HG674,42-08,Salwator–Krowodrza Górka,Os.Piastów,Dworzec Towarowy 01,45,10.2,major_delay,0.227168,True
20,1,False,12,7,9.8,0.1,sunny,73,0.1,77,tramwaj,RG421,23-08,Rondo Hipokratesa–Nowy Bieżanów,Salwator,Pleszów 01,45,0.7,on_time,0.016485,False
7,2,False,10,11,20.6,0.3,rain,83,0.4,4,tramwaj,RF659,46-05,Os.Piastów–Pleszów,Pleszów,Nowy Bieżanów P+R 01,35,3.6,moderate_delay,0.10355,True
7,4,False,6,8,32.7,0.1,rain,31,1.6,3,tramwaj,RZ296,32-05,Czerwone Maki–Os.Piastów,Borek Fałęcki,Borek Fałęcki 01,35,7.1,significant_delay,0.202125,True
22,1,False,11,17,17.8,0.3,cloudy,31,2.4,3,tramwaj,HL330,39-05,Jarzębiny–Krowodrza,Górka Narodowa P+R,Kurdwanów P+R 03,40,1.0,slight_delay,0.02581,False
16,5,True,7,8,46.9,0.3,cloudy,52,3.7,78,tramwaj,HG806,63-06,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Mały Płaszów P+R 01,30,2.6,slight_delay,0.087991,False
12,6,True,6,11,37.9,0.1,rain,92,3.8,4,tramwaj,RZ457,72-05,Czerwone Maki–Os.Piastów,Mały Płaszów P+R,Dworzec Towarowy 01,45,4.8,moderate_delay,0.107286,True
21,0,False,10,18,26.6,0.2,sunny,54,2.4,21,tramwaj,HL224,74-09,Rondo Grunwaldzkie–Czerwone Maki,Kurdwanów P+R,Borek Fałęcki 01,45,0.6,on_time,0.01373,False
9,0,False,6,28,18.0,1.4,rain,88,0.5,52,tramwaj,RG504,45-03,Kurdwanów–Pleszów,Górka Narodowa P+R,Os. Piastów 01,25,2.3,slight_delay,0.091044,False
6,4,False,7,9,36.7,0.4,sunny,86,0.8,72,tramwaj,HL143,37-02,Rondo Grunwaldzkie–Czerwone Maki,Krowodrza G. P+R,Czerwone Maki P+R 01,35,0.3,on_time,0.008656,False
10,1,False,4,22,19.0,0.7,fog,32,0.2,1,tramwaj,RF552,33-08,Mały Płaszów–Cichy Kącik,Pleszów,Os. Piastów 01,25,4.5,moderate_delay,0.178633,True
15,3,False,12,7,11.5,0.2,sunny,79,1.4,52,tramwaj,HG306,69-05,Bronowice–Borek Fałęcki,Pleszów,Os. Piastów 01,20,0.9,on_time,0.045557,False
6,6,True,9,28,29.1,0.8,fog,40,8.4,5,tramwaj,HL240,14-10,Jarzębiny–Krowodrza,Pleszów,Os. Piastów 01,20,3.8,moderate_delay,0.188749,True
13,3,False,2,6,11.5,0.9,rain,38,2.3,18,tramwaj,HG348,07-09,Rondo Hipokratesa–Nowy Bieżanów,Os.Piastów,Teatr Słowackiego 01,30,0.4,on_time,0.013903,False
21,4,False,10,6,24.9,0.2,rain,80,2.2,5,tramwaj,HG753,30-01,Nowy Bieżanów–Krowodrza,Pleszów,Nowy Bieżanów P+R 01,30,0.4,on_time,0.012362,False
14,1,False,4,6,28.1,2.5,rain,70,5.6,10,tramwaj,RY523,43-08,Bronowice–Borek Fałęcki,Nowy Bieżanów P+R,Dworzec Towarowy 01,30,8.5,significant_delay,0.283879,True
5,3,False,12,18,8.2,0.8,snow,30,0.5,77,tramwaj,RY797,18-01,Os.Piastów–Pleszów,Salwator,Nowy Bieżanów P+R 01,20,4.3,moderate_delay,0.217154,True
15,2,False,5,10,20.4,0.2,snow,39,0.0,9,tramwaj,RP516,61-08,Kurdwanów–Pleszów,Czerwone Maki P+R,Górka Narodowa P+R 01,25,1.2,slight_delay,0.046987,False
20,4,False,8,16,35.9,0.2,sunny,93,5.9,3,tramwaj,HG874,37-06,Salwator–Krowodrza Górka,Os.Piastów,Mały Płaszów P+R 01,40,1.8,slight_delay,0.045842,False
20,3,False,10,16,23.9,0.8,rain,64,0.8,4,tramwaj,HL761,08-02,Jarzębiny–Krowodrza,Os.Piastów,Pleszów 01,30,4.5,moderate_delay,0.148771,True
10,3,False,8,21,19.9,0.1,sunny,82,2.4,8,tramwaj,HG647,05-03,Mały Płaszów–Cichy Kącik,Bronowice Małe,Czerwone Maki P+R 01,30,1.4,slight_delay,0.04791,False
6,4,False,6,15,23.4,0.4,sunny,81,3.1,76,tramwaj,RG957,23-01,Rondo Hipokratesa–Nowy Bieżanów,Górka Narodowa P+R,Mały Płaszów P+R 01,20,0.8,on_time,0.038421,False
21,6,True,9,8,30.4,0.0,cloudy,92,1.8,21,tramwaj,RG906,64-03,Mały Płaszów–Cichy Kącik,Salwator,Krowodrza Górka P+R 03,35,0.0,on_time,0.0,False
11,4,False,10,9,15.9,0.0,rain,63,0.8,14,tramwaj,HL997,05-01,Salwator–Krowodrza Górka,Borek Fałęcki,Bronowice Małe 01,45,3.1,moderate_delay,0.069056,True
15,4,False,12,26,16.2,0.4,sunny,65,0.1,8,tramwaj,HL681,78-02,Górka Narodowa–Czerwone Maki,Rondo Hipokratesa,Rondo Hipokratesa 02,25,1.3,slight_delay,0.053402,False
6,1,False,9,13,22.9,0.6,rain,30,0.4,9,tramwaj,RF391,59-09,Borek Fałęcki–Kopiec Wandy,Borek Fałęcki,Dworzec Towarowy 01,30,3.6,moderate_delay,0.119971,True
22,1,False,10,18,17.8,0.1,rain,81,0.3,11,tramwaj,RZ237,65-08,Jarzębiny–Krowodrza,Salwator,Rondo Grunwaldzkie 01,40,5.0,significant_delay,0.125914,True
20,3,False,5,4,23.3,0.1,sunny,90,1.2,11,tramwaj,HL297,15-06,Nowy Bieżanów–Krowodrza,Pleszów,Kurdwanów P+R 03,25,0.0,on_time,0.0,False
15,3,False,11,16,20.0,1.0,cloudy,63,2.1,24,tramwaj,RP848,59-05,Os.Piastów–Pleszów,Górka Narodowa P+R,Krowodrza Górka P+R 03,25,0.6,on_time,0.023304,False
10,2,False,11,9,13.1,0.1,cloudy,45,0.5,9,tramwaj,RP114,44-05,Górka Narodowa–Czerwone Maki,Salwator,Mały Płaszów P+R 01,25,4.0,moderate_delay,0.160346,True
21,5,True,7,22,32.8,0.6,sunny,59,0.7,20,tramwaj,HG279,79-07,Os.Piastów–Pleszów,Mały Płaszów P+R,Borek Fałęcki 01,30,0.0,on_time,0.0,False
23,6,True,12,17,11.6,2.8,sunny,54,1.3,24,tramwaj,RG627,42-02,Salwator–Krowodrza Górka,Bronowice Małe,Nowy Bieżanów P+R 01,30,0.0,on_time,0.0,False
20,2,False,4,6,11.9,1.2,sunny,83,5.4,22,tramwaj,RG785,13-03,Rondo Hipokratesa–Nowy Bieżanów,Nowy Bieżanów P+R,Teatr Słowackiego 01,35,0.0,on_time,0.0,False
9,4,False,2,23,12.0,0.3,fog,64,1.2,78,tramwaj,RP588,42-04,Rondo Grunwaldzkie–Czerwone Maki,Mały Płaszów P+R,Pleszów 01,20,2.4,slight_delay,0.117705,False
18,3,False,10,15,30.4,0.2,sunny,61,4.1,22,tramwaj,HY367,50-04,Bronowice–Borek Fałęcki,Pleszów,Górka Narodowa P+R 01,20,8.2,significant_delay,0.408418,True
7,3,False,11,20,7.5,0.2,sunny,54,0.6,21,tramwaj,RZ871,35-06,Kurdwanów–Pleszów,Mały Płaszów P+R,Rondo Grunwaldzkie 01,20,2.2,slight_delay,0.110357,False
21,6,True,3,23,10.2,0.9,rain,74,4.6,72,tramwaj,HL696,74-01,Bronowice–Borek Fałęcki,Nowy Bieżanów P+R,Rondo Grunwaldzkie 01,30,6.1,significant_delay,0.204982,True
11,6,True,11,15,12.7,0.4,rain,88,2.4,1,tramwaj,HL769,47-04,Rondo Hipokratesa–Nowy Bieżanów,Salwator,Bronowice Małe 01,40,0.0,on_time,0.0,False
17,3,False,9,24,27.9,0.7,rain,65,3.3,11,tramwaj,HY783,16-08,Kurdwanów–Pleszów,Mały Płaszów P+R,Górka Narodowa P+R 01,40,7.2,significant_delay,0.18049,True
6,3,False,8,21,32.9,0.5,sunny,88,3.1,72,tramwaj,HL263,52-09,Górka Narodowa–Czerwone Maki,Rondo Hipokratesa,Salwator 01,40,4.1,moderate_delay,0.103203,True
11,1,False,7,5,31.4,0.3,rain,44,3.7,77,tramwaj,HL806,16-05,Rondo Grunwaldzkie–Czerwone Maki,Nowy Bieżanów P+R,Górka Narodowa P+R 01,40,1.7,slight_delay,0.04298,False
20,0,False,11,4,26.5,2.6,rain,64,1.6,14,tramwaj,RF729,29-04,Górka Narodowa–Czerwone Maki,Krowodrza G. P+R,Os. Piastów 01,35,3.4,moderate_delay,0.097259,True
6,3,False,1,24,8.6,1.5,sunny,65,1.4,78,tramwaj,RP589,20-08,Salwator–Krowodrza Górka,Rondo Hipokratesa,Teatr Słowackiego 01,35,3.4,moderate_delay,0.097215,True
15,5,True,1,21,-1.8,0.3,snow,82,1.1,14,tramwaj,RF525,71-08,Górka Narodowa–Czerwone Maki,Krowodrza G. P+R,Nowy Bieżanów P+R 01,35,4.6,moderate_delay,0.130996,True
9,4,False,11,9,16.6,0.1,rain,50,0.6,76,tramwaj,HG880,32-10,Rondo Grunwaldzkie–Czerwone Maki,Salwator,Krowodrza Górka P+R 03,35,1.8,slight_delay,0.050367,False
7,0,False,4,17,17.8,1.1,cloudy,44,2.2,77,tramwaj,RY638,58-09,Rondo Grunwaldzkie–Czerwone Maki,Borek Fałęcki,Salwator 01,35,3.4,moderate_delay,0.097881,True
17,2,False,11,5,15.9,0.4,rain,82,2.5,18,tramwaj,RF179,73-02,Nowy Bieżanów–Krowodrza,Rondo Hipokratesa,Krowodrza Górka P+R 03,45,3.6,moderate_delay,0.080265,True
14,3,False,9,15,22.1,0.4,snow,41,2.8,50,tramwaj,HY948,71-09,Górka Narodowa–Czerwone Maki,Kurdwanów P+R,Rondo Hipokratesa 02,30,2.6,slight_delay,0.08519,False
7,2,False,2,20,14.6,0.3,rain,48,1.3,18,tramwaj,HG686,69-03,Bronowice–Borek Fałęcki,Kurdwanów P+R,Salwator 01,40,5.7,significant_delay,0.141285,True
7,2,False,10,27,31.2,0.9,sunny,33,0.6,72,tramwaj,RP435,67-08,Czerwone Maki–Os.Piastów,Mały Płaszów P+R,Górka Narodowa P+R 01,20,2.5,slight_delay,0.125129,False
23,1,False,12,12,1.1,0.4,sunny,45,6.1,3,tramwaj,RY796,27-10,Borek Fałęcki–Kopiec Wandy,Borek Fałęcki,Salwator 01,30,1.2,slight_delay,0.039588,False
23,5,True,10,3,16.8,0.1,cloudy,57,0.5,50,tramwaj,RZ193,66-08,Mały Płaszów–Cichy Kącik,Nowy Bieżanów P+R,Czerwone Maki P+R 01,30,0.6,on_time,0.018881,False
20,6,True,10,19,23.8,0.1,rain,72,0.4,50,tramwaj,HY564,17-09,Kurdwanów–Pleszów,Bronowice Małe,Czerwone Maki P+R 01,35,2.8,slight_delay,0.079885,False
9,6,True,2,1,23.2,0.2,rain,39,2.0,9,tramwaj,RG567,73-01,Jarzębiny–Krowodrza,Kurdwanów P+R,Salwator 01,35,2.5,slight_delay,0.070198,False
19,5,True,11,8,17.6,0.9,cloudy,48,3.7,1,tramwaj,RZ788,40-01,Rondo Grunwaldzkie–Czerwone Maki,Rondo Hipokratesa,Górka Narodowa P+R 01,20,3.5,moderate_delay,0.173873,True
6,6,True,12,1,21.0,0.2,sunny,40,0.4,11,tramwaj,RG360,01-04,Rondo Hipokratesa–Nowy Bieżanów,Mały Płaszów P+R,Mały Płaszów P+R 01,20,1.4,slight_delay,0.071027,False
15,4,False,5,15,16.1,0.4,rain,93,1.9,5,tramwaj,RY146,55-06,Borek Fałęcki–Kopiec Wandy,Salwator,Borek Fałęcki 01,20,3.1,moderate_delay,0.153297,True
9,5,True,1,14,7.3,0.2,sunny,92,0.5,52,tramwaj,RY654,08-02,Salwator–Krowodrza Górka,Salwator,Rondo Grunwaldzkie 01,35,1.5,slight_delay,0.0425,False
15,5,True,5,1,30.3,1.4,sunny,41,1.5,9,tramwaj,RZ132,37-07,Górka Narodowa–Czerwone Maki,Os.Piastów,Górka Narodowa P+R 01,20,1.6,slight_delay,0.080908,False
17,4,False,3,15,12.0,0.7,rain,87,4.5,72,tramwaj,RP887,18-07,Bronowice–Borek Fałęcki,Os.Piastów,Mały Płaszów P+R 01,35,0.0,on_time,0.0,False
19,1,False,1,26,19.5,0.2,sunny,79,1.6,11,tramwaj,RF491,58-07,Nowy Bieżanów–Krowodrza,Górka Narodowa P+R,Salwator 01,45,0.0,on_time,0.0,False
20,4,False,7,16,24.1,0.0,cloudy,36,1.7,4,tramwaj,RG182,70-03,Salwator–Krowodrza Górka,Mały Płaszów P+R,Salwator 01,45,0.9,on_time,0.020825,False
12,6,True,6,6,36.1,0.2,sunny,82,0.8,21,tramwaj,RF221,23-09,Nowy Bieżanów–Krowodrza,Pleszów,Salwator 01,45,0.3,on_time,0.007026,False
17,4,False,8,21,32.6,1.0,rain,54,0.2,5,tramwaj,RG641,17-04,Czerwone Maki–Os.Piastów,Salwator,Borek Fałęcki 01,25,4.1,moderate_delay,0.165299,True
9,0,False,6,13,23.6,0.1,rain,75,1.9,10,tramwaj,HY874,03-05,Os.Piastów–Pleszów,Os.Piastów,Os. Piastów 01,45,2.8,slight_delay,0.06331,False
18,4,False,8,3,43.2,0.5,cloudy,76,0.2,10,tramwaj,RZ789,70-07,Os.Piastów–Pleszów,Os.Piastów,Pleszów 01,30,1.3,slight_delay,0.043224,False
17,5,True,1,13,7.0,0.3,cloudy,87,0.0,9,tramwaj,RG943,30-04,Rondo Grunwaldzkie–Czerwone Maki,Krowodrza G. P+R,Dworzec Towarowy 01,35,0.4,on_time,0.012783,False
6,2,False,8,12,36.7,0.0,sunny,86,0.3,5,tramwaj,RZ454,20-05,Mały Płaszów–Cichy Kącik,Czerwone Maki P+R,Borek Fałęcki 01,30,0.0,on_time,0.0,False
10,1,False,2,2,10.5,2.8,sunny,42,1.7,52,tramwaj,HG996,15-01,Jarzębiny–Krowodrza,Pleszów,Górka Narodowa P+R 01,20,1.5,slight_delay,0.073796,False
18,5,True,9,23,22.2,0.3,cloudy,35,2.2,76,tramwaj,RG729,03-04,Mały Płaszów–Cichy Kącik,Mały Płaszów P+R,Nowy Bieżanów P+R 01,40,0.7,on_time,0.018509,False
16,6,True,4,28,17.9,1.2,rain,80,3.0,22,tramwaj,HG168,13-10,Rondo Grunwaldzkie–Czerwone Maki,Os.Piastów,Mały Płaszów P+R 01,20,2.5,slight_delay,0.123646,False
6,6,True,6,5,21.4,0.2,cloudy,44,1.5,14,tramwaj,HY557,77-01,Os.Piastów–Pleszów,Os.Piastów,Górka Narodowa P+R 01,20,1.7,slight_delay,0.086746,False
13,6,True,6,22,20.7,0.0,sunny,36,0.9,22,tramwaj,HG858,06-07,Os.Piastów–Pleszów,Krowodrza G. P+R,Krowodrza Górka P+R 03,25,0.7,on_time,0.026638,False
16,3,False,3,12,15.8,0.3,sunny,93,0.8,52,tramwaj,RZ339,70-04,Rondo Grunwaldzkie–Czerwone Maki,Salwator,Górka Narodowa P+R 01,40,2.3,slight_delay,0.056391,False
9,1,False,12,17,24.0,0.3,sunny,49,0.4,8,tramwaj,HY243,65-05,Salwator–Krowodrza Górka,Kurdwanów P+R,Salwator 01,45,1.7,slight_delay,0.038015,False
5,4,False,11,6,17.6,0.2,cloudy,71,4.1,3,tramwaj,HG935,74-06,Mały Płaszów–Cichy Kącik,Mały Płaszów P+R,Salwator 01,45,1.2,slight_delay,0.025638,False
11,1,False,4,26,22.2,0.0,sunny,79,0.2,72,tramwaj,RF342,39-03,Bronowice–Borek Fałęcki,Rondo Hipokratesa,Os. Piastów 01,20,0.0,on_time,0.0,False
12,4,False,6,18,28.2,0.0,sunny,55,1.5,18,tramwaj,HG523,39-05,Salwator–Krowodrza Górka,Pleszów,Czerwone Maki P+R 01,45,0.0,on_time,0.0,False
19,0,False,5,18,25.8,0.3,sunny,44,3.8,52,tramwaj,HY670,76-03,Nowy Bieżanów–Krowodrza,Nowy Bieżanów P+R,Salwator 01,25,2.9,slight_delay,0.117093,False
13,6,True,2,17,9.2,0.5,sunny,63,3.1,50,tramwaj,RG669,64-01,Kurdwanów–Pleszów,Krowodrza G. P+R,Teatr Słowackiego 01,45,1.5,slight_delay,0.034036,False
22,2,False,1,15,4.9,0.4,fog,50,1.0,76,tramwaj,RF758,49-09,Górka Narodowa–Czerwone Maki,Bronowice Małe,Os. Piastów 01,40,3.7,moderate_delay,0.092751,True
8,1,False,8,6,28.2,0.6,rain,31,5.3,22,tramwaj,RF813,54-07,Kurdwanów–Pleszów,Bronowice Małe,Górka Narodowa P+R 01,20,12.0,major_delay,0.601359,True
16,6,True,3,16,13.3,0.5,fog,37,1.6,50,tramwaj,RP407,49-03,Czerwone Maki–Os.Piastów,Kurdwanów P+R,Bronowice Małe 01,40,5.2,significant_delay,0.130436,True
15,1,False,11,26,17.8,0.2,cloudy,52,2.3,18,tramwaj,RZ346,29-05,Rondo Grunwaldzkie–Czerwone Maki,Kurdwanów P+R,Pleszów 01,25,2.0,slight_delay,0.07855,False
22,3,False,10,26,19.5,0.1,sunny,91,1.0,3,tramwaj,RP925,60-01,Czerwone Maki–Os.Piastów,Nowy Bieżanów P+R,Kurdwanów P+R 03,25,0.1,on_time,0.003375,False
14,3,False,1,4,9.7,2.0,sunny,78,0.5,3,tramwaj,RG526,72-09,Jarzębiny–Krowodrza,Bronowice Małe,Czerwone Maki P+R 01,45,0.9,on_time,0.019305,False
7,4,False,10,17,9.4,0.1,rain,34,0.1,20,tramwaj,RP497,32-05,Kurdwanów–Pleszów,Salwator,Mały Płaszów P+R 01,30,5.1,significant_delay,0.169518,True
20,4,False,3,1,12.3,0.1,sunny,38,2.6,77,tramwaj,HG438,11-08,Górka Narodowa–Czerwone Maki,Krowodrza G. P+R,Teatr Słowackiego 01,20,0.0,on_time,0.0,False
19,3,False,4,20,19.6,0.2,cloudy,91,6.4,4,tramwaj,RF194,69-04,Kurdwanów–Pleszów,Os.Piastów,Dworzec Towarowy 01,35,2.3,slight_delay,0.066479,False
7,0,False,5,14,36.9,1.2,sunny,39,5.7,22,tramwaj,HY374,49-10,Borek Fałęcki–Kopiec Wandy,Borek Fałęcki,Pleszów 01,45,8.9,significant_delay,0.197012,True
17,3,False,10,3,12.7,0.9,sunny,72,1.0,9,tramwaj,HY994,10-04,Rondo Grunwaldzkie–Czerwone Maki,Pleszów,Krowodrza Górka P+R 03,20,0.0,on_time,0.0,False
20,2,False,10,24,21.5,0.1,sunny,50,1.1,76,tramwaj,HG590,27-06,Bronowice–Borek Fałęcki,Borek Fałęcki,Dworzec Towarowy 01,45,0.0,on_time,0.0,False
